SYSLoad,PkLoad,PkLoadPoint,T24PkLoad,T24PkPoint,T48PkLoad,T48PkPoint,Seasonal,T24Seasonal,T48Seasonal,T24Dry,T24Dew,DryBulb,DewPnt,Hour,Date,WeekDay,Month,Year
15495,18219,19,16780,19,14456,19,2724,2746,3197,56,53,67,66,9,29,3,9,2015
16035,18219,19,16780,19,14456,19,2184,2302,2648,60,55,68,67,10,29,3,9,2015
16558,18219,19,16780,19,14456,19,1661,1873,2378,63,57,70,68,11,29,3,9,2015
17012,18219,19,16780,19,14456,19,1207,1547,2203,67,58,73,68,12,29,3,9,2015
17359,18219,19,16780,19,14456,19,860,1294,2064,70,60,76,68,13,29,3,9,2015
17670,18219,19,16780,19,14456,19,549,988,2019,74,60,79,67,14,29,3,9,2015
17758,18219,19,16780,19,14456,19,461,889,1967,75,60,79,66,15,29,3,9,2015
17759,18219,19,16780,19,14456,19,460,842,1828,75,60,80,66,16,29,3,9,2015
17791,18219,19,16780,19,14456,19,428,720,1421,76,60,78,67,17,29,3,9,2015
17860,18219,19,16780,19,14456,19,359,581,945,75,61,76,67,18,29,3,9,2015
18151,18219,19,16780,19,14456,19,68,305,469,74,61,74,67,19,29,3,9,2015
18219,18219,19,16780,19,14456,19,0,0,0,71,62,73,67,20,29,3,9,2015
17473,18219,19,16780,19,14456,19,746,750,629,70,62,72,68,21,29,3,9,2015
16266,18219,19,16780,19,14456,19,1953,1990,1646,68,63,70,68,22,29,3,9,2015
14757,18219,19,16780,19,14456,19,3462,3421,2815,68,63,70,68,23,29,3,9,2015
13422,18219,19,16780,19,14456,19,4797,4691,3784,67,63,70,68,24,29,3,9,2015
12514,18044,11,18219,19,16780,19,5530,6992,6814,66,63,70,68,1,30,4,9,2015
12020,18044,11,18219,19,16780,19,6024,7481,7197,65,63,70,68,2,30,4,9,2015
11760,18044,11,18219,19,16780,19,6284,7733,7369,64,62,69,68,3,30,4,9,2015
11671,18044,11,18219,19,16780,19,6373,7796,7388,65,63,70,68,4,30,4,9,2015
11969,18044,11,18219,19,16780,19,6075,7494,7082,65,64,70,69,5,30,4,9,2015
13031,18044,11,18219,19,16780,19,5013,6424,6068,66,64,70,69,6,30,4,9,2015
15035,18044,11,18219,19,16780,19,3009,4492,4293,66,65,70,69,7,30,4,9,2015
16349,18044,11,18219,19,16780,19,1695,3337,3251,66,65,70,68,8,30,4,9,2015
16991,18044,11,18219,19,16780,19,1053,2724,2746,67,66,69,68,9,30,4,9,2015
17450,18044,11,18219,19,16780,19,594,2184,2302,68,67,70,69,10,30,4,9,2015
17872,18044,11,18219,19,16780,19,172,1661,1873,70,68,72,70,11,30,4,9,2015
18044,18044,11,18219,19,16780,19,0,1207,1547,73,68,73,71,12,30,4,9,2015
18027,18044,11,18219,19,16780,19,17,860,1294,76,68,72,69,13,30,4,9,2015
17920,18044,11,18219,19,16780,19,124,549,988,79,67,71,67,14,30,4,9,2015
17589,18044,11,18219,19,16780,19,455,461,889,79,66,69,65,15,30,4,9,2015
17114,18044,11,18219,19,16780,19,930,460,842,80,66,68,63,16,30,4,9,2015
16785,18044,11,18219,19,16780,19,1259,428,720,78,67,65,60,17,30,4,9,2015
16685,18044,11,18219,19,16780,19,1359,359,581,76,67,65,59,18,30,4,9,2015
16695,18044,11,18219,19,16780,19,1349,68,305,74,67,64,58,19,30,4,9,2015
16660,18044,11,18219,19,16780,19,1384,0,0,73,67,64,57,20,30,4,9,2015
15895,18044,11,18219,19,16780,19,2149,746,750,72,68,63,57,21,30,4,9,2015
14637,18044,11,18219,19,16780,19,3407,1953,1990,70,68,62,55,22,30,4,9,2015
13133,18044,11,18219,19,16780,19,4911,3462,3421,70,68,60,53,23,30,4,9,2015
11765,18044,11,18219,19,16780,19,6279,4797,4691,70,68,58,51,24,30,4,9,2015
10835,15367,19,18044,11,18219,19,4532,5530,6992,70,68,56,49,1,1,5,10,2015
10321,15367,19,18044,11,18219,19,5046,6024,7481,70,68,55,48,2,1,5,10,2015
10016,15367,19,18044,11,18219,19,5351,6284,7733,69,68,54,47,3,1,5,10,2015
9930,15367,19,18044,11,18219,19,5437,6373,7796,70,68,53,46,4,1,5,10,2015
10154,15367,19,18044,11,18219,19,5213,6075,7494,70,69,53,46,5,1,5,10,2015
11048,15367,19,18044,11,18219,19,4319,5013,6424,70,69,53,45,6,1,5,10,2015
12813,15367,19,18044,11,18219,19,2554,3009,4492,70,69,52,45,7,1,5,10,2015
13801,15367,19,18044,11,18219,19,1566,1695,3337,70,68,52,45,8,1,5,10,2015
14154,15367,19,18044,11,18219,19,1213,1053,2724,69,68,52,45,9,1,5,10,2015
14346,15367,19,18044,11,18219,19,1021,594,2184,70,69,53,45,10,1,5,10,2015
14525,15367,19,18044,11,18219,19,842,172,1661,72,70,55,45,11,1,5,10,2015
14522,15367,19,18044,11,18219,19,845,0,1207,73,71,56,46,12,1,5,10,2015
14481,15367,19,18044,11,18219,19,886,17,860,72,69,58,47,13,1,5,10,2015
14490,15367,19,18044,11,18219,19,877,124,549,71,67,59,47,14,1,5,10,2015
14397,15367,19,18044,11,18219,19,970,455,461,69,65,60,48,15,1,5,10,2015
14369,15367,19,18044,11,18219,19,998,930,460,68,63,60,48,16,1,5,10,2015
14470,15367,19,18044,11,18219,19,897,1259,428,65,60,59,48,17,1,5,10,2015
14779,15367,19,18044,11,18219,19,588,1359,359,65,59,59,48,18,1,5,10,2015
15260,15367,19,18044,11,18219,19,107,1349,68,64,58,58,47,19,1,5,10,2015
15367,15367,19,18044,11,18219,19,0,1384,0,64,57,57,47,20,1,5,10,2015
14713,15367,19,18044,11,18219,19,654,2149,746,63,57,56,47,21,1,5,10,2015
13675,15367,19,18044,11,18219,19,1692,3407,1953,62,55,55,46,22,1,5,10,2015
12292,15367,19,18044,11,18219,19,3075,4911,3462,60,53,54,46,23,1,5,10,2015
11098,15367,19,18044,11,18219,19,4269,6279,4797,58,51,52,45,24,1,5,10,2015
10324,14927,18,15367,19,18044,11,4603,4532,5530,56,49,52,44,1,2,6,10,2015
9874,14927,18,15367,19,18044,11,5053,5046,6024,55,48,51,44,2,2,6,10,2015
9648,14927,18,15367,19,18044,11,5279,5351,6284,54,47,51,43,3,2,6,10,2015
9590,14927,18,15367,19,18044,11,5337,5437,6373,53,46,51,41,4,2,6,10,2015
9828,14927,18,15367,19,18044,11,5099,5213,6075,53,46,50,41,5,2,6,10,2015
10759,14927,18,15367,19,18044,11,4168,4319,5013,53,45,50,40,6,2,6,10,2015
12538,14927,18,15367,19,18044,11,2389,2554,3009,52,45,49,39,7,2,6,10,2015
13599,14927,18,15367,19,18044,11,1328,1566,1695,52,45,48,39,8,2,6,10,2015
14059,14927,18,15367,19,18044,11,868,1213,1053,52,45,48,38,9,2,6,10,2015
14291,14927,18,15367,19,18044,11,636,1021,594,53,45,49,38,10,2,6,10,2015
14447,14927,18,15367,19,18044,11,480,842,172,55,45,50,39,11,2,6,10,2015
14452,14927,18,15367,19,18044,11,475,845,0,56,46,51,40,12,2,6,10,2015
14404,14927,18,15367,19,18044,11,523,886,17,58,47,52,40,13,2,6,10,2015
14364,14927,18,15367,19,18044,11,563,877,124,59,47,52,39,14,2,6,10,2015
14231,14927,18,15367,19,18044,11,696,970,455,60,48,52,40,15,2,6,10,2015
14186,14927,18,15367,19,18044,11,741,998,930,60,48,51,40,16,2,6,10,2015
14293,14927,18,15367,19,18044,11,634,897,1259,59,48,50,42,17,2,6,10,2015
14550,14927,18,15367,19,18044,11,377,588,1359,59,48,50,42,18,2,6,10,2015
14927,14927,18,15367,19,18044,11,0,107,1349,58,47,49,42,19,2,6,10,2015
14844,14927,18,15367,19,18044,11,83,0,1384,57,47,49,42,20,2,6,10,2015
14256,14927,18,15367,19,18044,11,671,654,2149,56,47,49,42,21,2,6,10,2015
13424,14927,18,15367,19,18044,11,1503,1692,3407,55,46,49,41,22,2,6,10,2015
12332,14927,18,15367,19,18044,11,2595,3075,4911,54,46,49,41,23,2,6,10,2015
11226,14927,18,15367,19,18044,11,3701,4269,6279,52,45,48,41,24,2,6,10,2015
10430,14032,19,14927,18,15367,19,3602,4603,4532,52,44,48,41,1,3,7,10,2015
9977,14032,19,14927,18,15367,19,4055,5053,5046,51,44,47,41,2,3,7,10,2015
9695,14032,19,14927,18,15367,19,4337,5279,5351,51,43,47,40,3,3,7,10,2015
9566,14032,19,14927,18,15367,19,4466,5337,5437,51,41,46,40,4,3,7,10,2015
9657,14032,19,14927,18,15367,19,4375,5099,5213,50,41,48,40,5,3,7,10,2015
9995,14032,19,14927,18,15367,19,4037,4168,4319,50,40,46,41,6,3,7,10,2015
10716,14032,19,14927,18,15367,19,3316,2389,2554,49,39,46,41,7,3,7,10,2015
11611,14032,19,14927,18,15367,19,2421,1328,1566,48,39,46,42,8,3,7,10,2015
12569,14032,19,14927,18,15367,19,1463,868,1213,48,38,46,42,9,3,7,10,2015
13229,14032,19,14927,18,15367,19,803,636,1021,49,38,47,42,10,3,7,10,2015
13509,14032,19,14927,18,15367,19,523,480,842,50,39,47,42,11,3,7,10,2015
13519,14032,19,14927,18,15367,19,513,475,845,51,40,48,43,12,3,7,10,2015
13409,14032,19,14927,18,15367,19,623,523,886,52,40,49,42,13,3,7,10,2015
13178,14032,19,14927,18,15367,19,854,563,877,52,39,50,42,14,3,7,10,2015
12990,14032,19,14927,18,15367,19,1042,696,970,52,40,51,41,15,3,7,10,2015
12938,14032,19,14927,18,15367,19,1094,741,998,51,40,52,40,16,3,7,10,2015
13068,14032,19,14927,18,15367,19,964,634,897,50,42,53,39,17,3,7,10,2015
13418,14032,19,14927,18,15367,19,614,377,588,50,42,53,39,18,3,7,10,2015
13962,14032,19,14927,18,15367,19,70,0,107,49,42,53,40,19,3,7,10,2015
14032,14032,19,14927,18,15367,19,0,83,0,49,42,52,40,20,3,7,10,2015
13583,14032,19,14927,18,15367,19,449,671,654,49,42,51,40,21,3,7,10,2015
12903,14032,19,14927,18,15367,19,1129,1503,1692,49,41,51,41,22,3,7,10,2015
11983,14032,19,14927,18,15367,19,2049,2595,3075,49,41,51,40,23,3,7,10,2015
11022,14032,19,14927,18,15367,19,3010,3701,4269,48,41,51,40,24,3,7,10,2015
10263,14440,19,14032,19,14927,18,4177,3602,4603,48,41,50,40,1,4,1,10,2015
9811,14440,19,14032,19,14927,18,4629,4055,5053,47,41,50,40,2,4,1,10,2015
9531,14440,19,14032,19,14927,18,4909,4337,5279,47,40,49,40,3,4,1,10,2015
9400,14440,19,14032,19,14927,18,5040,4466,5337,46,40,49,39,4,4,1,10,2015
9417,14440,19,14032,19,14927,18,5023,4375,5099,48,40,48,39,5,4,1,10,2015
9662,14440,19,14032,19,14927,18,4778,4037,4168,46,41,47,39,6,4,1,10,2015
10126,14440,19,14032,19,14927,18,4314,3316,2389,46,41,47,38,7,4,1,10,2015
10746,14440,19,14032,19,14927,18,3694,2421,1328,46,42,46,38,8,4,1,10,2015
11604,14440,19,14032,19,14927,18,2836,1463,868,46,42,48,38,9,4,1,10,2015
12145,14440,19,14032,19,14927,18,2295,803,636,47,42,50,38,10,4,1,10,2015
12355,14440,19,14032,19,14927,18,2085,523,480,47,42,52,39,11,4,1,10,2015
12442,14440,19,14032,19,14927,18,1998,513,475,48,43,54,40,12,4,1,10,2015
12413,14440,19,14032,19,14927,18,2027,623,523,49,42,55,40,13,4,1,10,2015
